article_id,prod_name,product_type_name,product_group_name,perceived_colour_value_name,perceived_colour_master_name,department_name,section_name,detail_desc,text_to_embed,image_url
0647781005,PAUL R-NECK MERINO,Sweater,Garment Upper body,Dusty Light,Beige,Knitwear,Contemporary Smart,"Jumper in a soft, fine-knit merino wool blend with long sleeves and ribbing at the cuffs and hem.","PAUL R-NECK MERINO Sweater Garment Upper body Melange Light Beige Dusty Light Beige Knitwear Menswear Menswear Contemporary Smart Knitwear Jumper in a soft, fine-knit merino wool blend with long sleeves and ribbing at the cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/064/0647781005.jpg
0496111033,Devon basic sweater,Sweater,Garment Upper body,Light,Pink,Knitwear,Womens Casual,"Jumper in a soft knit with visible seams at the front, dropped shoulders, long sleeves and ribbed roll edges at the cuffs and hem.","Devon basic sweater Sweater Garment Upper body Stripe Light Pink Light Pink Knitwear Ladieswear Ladieswear Womens Casual Knitwear Jumper in a soft knit with visible seams at the front, dropped shoulders, long sleeves and ribbed roll edges at the cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/049/0496111033.jpg
0745749001,Filippa wide cropped,Trousers,Garment Lower body,Dusty Light,Lilac Purple,Trouser,Womens Everyday Collection,"Wide, ankle-length, pattern-weave trousers with a high waist, detachable tie belt, zip fly with a concealed hook-and-eye fastening and side pockets.","Filippa wide cropped Trousers Garment Lower body Check Light Purple Dusty Light Lilac Purple Trouser Ladieswear Ladieswear Womens Everyday Collection Trousers Wide, ankle-length, pattern-weave trousers with a high waist, detachable tie belt, zip fly with a concealed hook-and-eye fastening and side pockets.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/074/0745749001.jpg
0244267001,Silver lake,Sweater,Garment Upper body,Dark,Blue,Knitwear,Womens Everyday Collection,Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.,Silver lake Sweater Garment Upper body Solid Dark Blue Dark Blue Knitwear Ladieswear Ladieswear Womens Everyday Collection Knitwear Purl-knit jumper in a cotton blend with a slightly wider neckline and 3/4-length sleeves.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/024/0244267001.jpg
0693243002,Matey,Sweater,Garment Upper body,Dusty Light,White,Knitwear,Womens Everyday Collection,"Wide, V-neck jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing at the cuffs and hem.","Matey Sweater Garment Upper body Melange Off White Dusty Light White Knitwear Ladieswear Ladieswear Womens Everyday Collection Knitwear Wide, V-neck jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing at the cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/069/0693243002.jpg
0613279004,Perrie Denim 2 Fancy TRS,Trousers,Garment Lower body,Dusty Light,Blue,Trousers,Divided Collection,"5-pocket, high-waisted, ankle-length jeans in washed denim with embroidery. Zip fly and button, and gently tapered legs with cut-off, frayed hems.","Perrie Denim 2 Fancy TRS Trousers Garment Lower body Application/3D Light Blue Dusty Light Blue Trousers Divided Divided Divided Collection Trousers 5-pocket, high-waisted, ankle-length jeans in washed denim with embroidery. Zip fly and button, and gently tapered legs with cut-off, frayed hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/061/0613279004.jpg
0921757001,Georgia dress,Dress,Garment Full body,Dark,Black,Dress,Womens Everyday Collection,"Short, wide dress in an airy weave with a collar and V-neck. Decorative gathers along the shoulder seams, a yoke at the back, long puff sleeves with wide, buttoned cuffs, and a gathered seam at the waist. Lined with a V-neck underdress that has narrow, adjustable shoulder straps.","Georgia dress Dress Garment Full body Jacquard Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Short, wide dress in an airy weave with a collar and V-neck. Decorative gathers along the shoulder seams, a yoke at the back, long puff sleeves with wide, buttoned cuffs, and a gathered seam at the waist. Lined with a V-neck underdress that has narrow, adjustable shoulder straps.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/092/0921757001.jpg
0777229003,Rick cardigan,Cardigan,Garment Upper body,Dark,Blue,Knitwear,Contemporary Casual,"Cardigan in rib-knit cotton with a shawl collar, buttons down the front and ribbing at the cuffs and hem.","Rick cardigan Cardigan Garment Upper body Melange Dark Blue Dark Blue Knitwear Menswear Menswear Contemporary Casual Knitwear Cardigan in rib-knit cotton with a shawl collar, buttons down the front and ribbing at the cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/077/0777229003.jpg
0711344003,Ivy,Sweater,Garment Upper body,Dusty Light,White,Knitwear,Womens Everyday Collection,"Pattern-knit jumper in a wool blend with ribbing around the neckline, cuffs and hem.","Ivy Sweater Garment Upper body Jacquard Off White Dusty Light White Knitwear Ladieswear Ladieswear Womens Everyday Collection Knitwear Pattern-knit jumper in a wool blend with ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/071/0711344003.jpg
0568838008,Katsu,Dress,Garment Full body,Dusty Light,Pink,Dress,Womens Tailoring,"Short, sleeveless dress in a crêpe weave with pleats at the top and a small opening at the back. Lined.","Katsu Dress Garment Full body All over pattern Light Pink Dusty Light Pink Dress Ladieswear Ladieswear Womens Tailoring Dresses Ladies Short, sleeveless dress in a crêpe weave with pleats at the top and a small opening at the back. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0568838008.jpg
0666225002,MOUNTAIN hairy crewneck,Sweater,Garment Upper body,Dark,Beige,Knitwear,Men Edition,"Jumper knitted in a wool blend with wide ribbing around the neckline, cuffs and hem.","MOUNTAIN hairy crewneck Sweater Garment Upper body Melange Dark Beige Dark Beige Knitwear Menswear Menswear Men Edition Knitwear Jumper knitted in a wool blend with wide ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/066/0666225002.jpg
0529953005,Peggy PU,Trousers,Garment Lower body,Light,Metal,Trousers,Divided Collection,Treggings with a high waist and concealed elastication.,Peggy PU Trousers Garment Lower body Metallic Silver Light Metal Trousers Divided Divided Divided Collection Trousers Treggings with a high waist and concealed elastication.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0529953005.jpg
0888308001,cooper jersey slack,Trousers,Garment Lower body,Dark,Black,Trouser,Contemporary Smart,"Suit trousers in a woven viscose blend with a zip fly and button. Pockets in the side seams, jetted back pockets with a button, and legs with creases. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.","cooper jersey slack Trousers Garment Lower body Solid Black Dark Black Trouser Menswear Menswear Contemporary Smart Trousers Suit trousers in a woven viscose blend with a zip fly and button. Pockets in the side seams, jetted back pockets with a button, and legs with creases. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/088/0888308001.jpg
0710114003,Kosmos,Dress,Garment Full body,Dark,Blue,Dress,Womens Tailoring,"Sleeveless, knee-length dress in a soft weave with a V-neck, concealed buttons at the front and flap chest pockets. Seam with a drawstring at the waist, side pockets and a rounded hem with short slits in the sides.","Kosmos Dress Garment Full body Solid Dark Blue Dark Blue Dress Ladieswear Ladieswear Womens Tailoring Dresses Ladies Sleeveless, knee-length dress in a soft weave with a V-neck, concealed buttons at the front and flap chest pockets. Seam with a drawstring at the waist, side pockets and a rounded hem with short slits in the sides.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/071/0710114003.jpg
0714829002,Mantra ss dress j,Dress,Garment Full body,Bright,Red,Dresses,Divided Collection,Short dress in jersey with short sleeves. a seam at the waist and flared skirt.,Mantra ss dress j Dress Garment Full body Stripe Red Bright Red Dresses Divided Divided Divided Collection Dresses Ladies Short dress in jersey with short sleeves. a seam at the waist and flared skirt.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/071/0714829002.jpg
0592975009,Vermont fancy,Trousers,Garment Lower body,Dusty Light,Grey,Trouser,Womens Tailoring,"Tailored trousers in a sturdy textured weave with a zip fly and concealed hook-and-eye fastener. Side pockets, fake back pockets and straight-cut legs that taper to the hem with creases.","Vermont fancy Trousers Garment Lower body Check Light Grey Dusty Light Grey Trouser Ladieswear Ladieswear Womens Tailoring Trousers Tailored trousers in a sturdy textured weave with a zip fly and concealed hook-and-eye fastener. Side pockets, fake back pockets and straight-cut legs that taper to the hem with creases.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/059/0592975009.jpg
0881942001,Fox,Blouse,Garment Upper body,Dark,Black,Blouse,Womens Everyday Collection,"Fitted, smocked blouse in woven fabric with a frill-trimmed boat neck, long, voluminous puff sleeves with smocking and a frill trim at the cuffs, and a frill trim at the hem.","Fox Blouse Garment Upper body Solid Black Dark Black Blouse Ladieswear Ladieswear Womens Everyday Collection Blouses Fitted, smocked blouse in woven fabric with a frill-trimmed boat neck, long, voluminous puff sleeves with smocking and a frill trim at the cuffs, and a frill trim at the hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/088/0881942001.jpg
0582165002,Leone TRS,Trousers,Garment Lower body,Dark,Black,Trousers,Divided Collection,"Trousers in washed stretch twill with a regular waist, concealed zip in one side and slim legs.","Leone TRS Trousers Garment Lower body All over pattern Black Dark Black Trousers Divided Divided Divided Collection Trousers Trousers in washed stretch twill with a regular waist, concealed zip in one side and slim legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/058/0582165002.jpg
0724822001,Petite Mabel dungaree,Trousers,Garment Lower body,Dark,Blue,Trousers,Divided Collection,"Skinny-fit dungarees in washed, stretch denim with adjustable straps, a high waist, zip in one side, chest pocket, fake front pockets and real back pockets.","Petite Mabel dungaree Trousers Garment Lower body Solid Dark Blue Dark Blue Trousers Divided Divided Divided Collection Trousers Skinny-fit dungarees in washed, stretch denim with adjustable straps, a high waist, zip in one side, chest pocket, fake front pockets and real back pockets.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/072/0724822001.jpg
0662894005,Fudge dress J PRICE ITEAM,Dress,Garment Full body,Dark,Black,Dresses,Divided Collection,"Short, fitted dress in stretch jersey with a print motif on the front and long sleeves.","Fudge dress J PRICE ITEAM Dress Garment Full body Placement print Black Dark Black Dresses Divided Divided Divided Collection Dresses Ladies Short, fitted dress in stretch jersey with a print motif on the front and long sleeves.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/066/0662894005.jpg
0800422001,NEWPORT SHAWL COLLAR,Sweater,Garment Upper body,Dark,Black,Knitwear,Contemporary Smart,"Jumper in a soft knit containing some wool with a wrapover shawl collar, long sleeves and ribbing at the cuffs and hem.","NEWPORT SHAWL COLLAR Sweater Garment Upper body Melange Black Dark Black Knitwear Menswear Menswear Contemporary Smart Knitwear Jumper in a soft knit containing some wool with a wrapover shawl collar, long sleeves and ribbing at the cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/080/0800422001.jpg
0534046001,Hedwig Essential,Blouse,Garment Upper body,Light,White,Blouse,Womens Tailoring,"Straight-cut, sleeveless top in woven fabric with a wide neckline and foldover turtle neck. Concealed zip in the back and slits in the sides.","Hedwig Essential Blouse Garment Upper body Solid White Light White Blouse Ladieswear Ladieswear Womens Tailoring Blouses Straight-cut, sleeveless top in woven fabric with a wide neckline and foldover turtle neck. Concealed zip in the back and slits in the sides.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0534046001.jpg
0710877009,Heath slim chinos,Trousers,Garment Lower body,Dusty Light,Beige,Trouser,Contemporary Casual,"Chinos in washed cotton twill with a zip fly, side pockets and welt back pockets. Slim fit which is relaxed over the thighs and tapers from the knees down for a relaxed, well-tailored look.","Heath slim chinos Trousers Garment Lower body Solid Light Beige Dusty Light Beige Trouser Menswear Menswear Contemporary Casual Trousers Chinos in washed cotton twill with a zip fly, side pockets and welt back pockets. Slim fit which is relaxed over the thighs and tapers from the knees down for a relaxed, well-tailored look.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/071/0710877009.jpg
